date,state,temp,ppt,ll,hl,ev,runoff,cmi,change,month moist,palmer
24042018,55,35,0.09,1.7,0,0,0.08,0.29,-0.2,-0.6,0.000592623
24042018,56,38,0.09,1.71,0,0.07,0.16,0.38,-0.29,-0.82,6.02048E-05
24042018,57,41.4,0.09,1.64,0,0.17,0.26,0.46,-0.37,-1.02,-0.000700643
24052018,1,26.3,0.11,3.2,-0.09,0,0,0.16,-0.05,-0.13,0.007577236
24052018,2,31.1,0.11,3.31,-0.15,0,0,0.18,-0.07,-0.19,0.007065464
24052018,3,33.9,0.11,3.42,-0.31,0,0.04,0.25,-0.14,-0.35,0.007740178
24052018,4,30.9,0.11,3.49,-0.24,0,0,0.22,-0.11,-0.28,0.008267659
24052018,5,23.2,0.11,3.6,-0.23,0,0,0.23,-0.12,-0.27,0.011480697
24052018,6,35.5,0.11,3.71,-0.37,0,0.09,0.29,-0.18,-0.41,0.009035092
24052018,7,45,0.11,3.73,-0.83,0.25,0.36,0.51,-0.4,-0.87,0.008503702
24052018,8,47.7,0.11,3.48,-0.88,0.34,0.45,0.55,-0.44,-0.92,0.006767578
24052018,9,49.3,0.11,3.14,-0.9,0.4,0.51,0.57,-0.46,-0.94,0.004608828
24052018,10,52.6,0.11,2.74,-1.17,0.18,0.29,0.73,-0.62,-1.21,0.000189132
24052018,11,52,0.11,2.56,0,0.16,0.27,0.72,-0.61,-1.14,0.007327768
24052018,12,59.3,0.11,2.4,0,0.23,0.34,0.95,-0.84,-1.49,0.006636743
24052018,13,58.6,0.11,2.17,0,0.15,0.26,0.69,-0.58,-1.56,0.00397316
24052018,14,63.7,0.11,2.02,0,0.18,0.29,0.82,-0.71,-1.89,0.003031976
24052018,15,56.4,0.11,1.84,0,0.16,0.27,0.85,-0.74,-1.21,0.002044913
24052018,16,58.2,0.11,1.68,0,0.16,0.27,0.86,-0.75,-1.22,0.000738828
24052018,17,63,0.11,1.52,0,0.17,0.28,0.93,-0.82,-1.36,-0.00065335
24052018,18,65,0.11,1.35,0,0.17,0.28,0.91,-0.8,-1.35,-0.001858093
24052018,19,72.3,0.11,1.18,0,0.18,0.29,1.02,-0.91,-1.58,-0.003348906
24052018,20,70.5,0.11,1,0,0.14,0.25,0.88,-0.77,-1.39,-0.003972222
24052018,21,66.6,0.11,0.86,0,0.11,0.22,0.71,-0.6,-1.12,-0.003890574
24052018,22,68.2,0.11,0.75,0,0.1,0.21,0.66,-0.55,-1.08,-0.004003892
24052018,23,70,0.11,0.65,0,0.09,0.2,0.62,-0.51,-1.05,-0.00405841
24052018,24,69.3,0.11,0.56,0,0.07,0.18,0.54,-0.43,-0.95,-0.003755056
24052018,25,60.4,0.11,0.49,0,0.04,0.15,0.38,-0.27,-0.6,-0.002738846
24052018,26,59.2,0.11,0.45,0,0.04,0.15,0.34,-0.23,-0.54,-0.002432861
24052018,27,62.3,0.11,0.41,0,0.04,0.15,0.39,-0.28,-0.65,-0.003048008
24052018,28,59.9,0.11,0.37,0,0.03,0.14,0.38,-0.27,-0.61,-0.003181998
24052018,29,55.1,0.11,0.34,0,0.02,0.13,0.35,-0.24,-0.51,-0.003133752
24052018,30,45.8,0.11,0.32,0,0.01,0.12,0.23,-0.12,-0.25,-0.001715272
24052018,31,43.6,0.11,0.31,0,0.01,0.12,0.21,-0.1,-0.2,-0.00145402
24052018,32,36.9,0.11,0.3,0.04,0,0.11,0.11,0,0,0.000549119
24052018,33,42.7,0.11,0.3,0,0,0.11,0.21,-0.1,-0.2,-0.001512031
24052018,34,47.3,0.11,0.3,0,0.01,0.12,0.29,-0.18,-0.38,-0.002762333
24052018,35,39.1,0.11,0.29,0,0,0.11,0.18,-0.07,-0.15,-0.001042414
24052018,36,27,0.11,0.29,0.05,0,0,0.11,0,0.01,0.000749362
24052018,37,29.1,0.11,0.4,0,0,0,0.13,-0.02,-0.05,0.000290442
24052018,38,31.9,0.11,0.51,0,0,0,0.16,-0.05,-0.11,-0.000157442
24052018,39,30,0.11,0.62,0,0,0,0.17,-0.06,-0.14,-6.60592E-05
24052018,40,20.7,0.11,0.73,0,0,0,0.17,-0.06,-0.15,0.00038324
24052018,41,29.5,0.11,0.84,0,0,0,0.17,-0.06,-0.15,0.000608867
24052018,42,32.9,0.11,0.95,0,0,0.01,0.17,-0.06,-0.15,0.000848543
24052018,43,21.1,0.11,1.05,0,0,0,0.17,-0.06,-0.15,0.00171496
24052018,44,21,0.11,1.16,0,0,0,0.18,-0.07,-0.17,0.002013471
24052018,45,28.7,0.11,1.27,0,0,0,0.19,-0.08,-0.21,0.001752493
24052018,46,25.4,0.11,1.38,0,0,0,0.21,-0.1,-0.24,0.002208628
24052018,47,23.3,0.11,1.49,0,0,0,0.21,-0.1,-0.26,0.002895382
24052018,48,27.4,0.11,1.6,0,0,0,0.21,-0.1,-0.25,0.002913088
24052018,49,3,0.11,1.71,0,0,0,0.19,-0.08,-0.22,0.020476141
24052018,50,14.9,0.11,1.82,0,0,0,0.18,-0.07,-0.18,0.006546643
24052018,51,8.5,0.11,1.93,0,0,0,0.17,-0.06,-0.15,0.011428368
24052018,52,6.4,0.11,2.04,0,0,0,0.17,-0.06,-0.16,0.015291228
24052018,53,11.1,0.11,2.15,0,0,0,0.19,-0.08,-0.21,0.010828967
24052018,54,24.8,0.11,2.26,0,0,0,0.22,-0.11,-0.28,0.006016194
24052018,55,36.3,0.11,2.37,0,0,0.1,0.34,-0.23,-0.59,0.005483282
24052018,56,38.5,0.11,2.38,0,0.05,0.16,0.42,-0.31,-0.77,0.005819903
24052018,57,41.3,0.11,2.33,0,0.13,0.24,0.51,-0.4,-0.95,0.00574847
24062018,1,19,0.27,1.73,0.77,0,0,0.08,0.19,0.73,0.021129995
24062018,2,23.3,0.16,2,0.32,0,0,0.09,0.07,0.28,0.009194725
24062018,3,26.8,0.4,2.16,1.15,0,0,0.09,0.31,1.11,0.029688627
24062018,4,24.6,0.11,2.56,0.09,0,0,0.1,0.01,0.05,0.005692617
24062018,5,17.8,0.2,2.67,0.38,0,0,0.1,0.1,0.34,0.019239905
24062018,6,27.7,0.22,2.87,0.45,0,0,0.09,0.13,0.41,0.014682458
24062018,7,42.7,0.09,3.09,-0.36,0.2,0.29,0.23,-0.14,-0.4,0.003098348
24062018,8,48.5,0.11,2.89,-0.53,0.36,0.47,0.32,-0.21,-0.57,0.003964479
24062018,9,51.9,0.36,2.53,-0.09,0.22,0.58,0.41,-0.05,-0.13,0.031544505
24062018,10,51.8,0.43,2.31,-0.02,0.16,0.59,0.45,-0.02,-0.06,0.039724534
24062018,11,55.1,0.63,2.15,0.2,0.07,0.7,0.56,0.07,0.16,0.071629567
24062018,12,63.8,0.77,2.08,0.07,0.06,0.83,0.76,0.01,0.03,0.093194794
24062018,13,64.2,1.21,2.02,1.27,0,0.81,0.88,0.33,1.23,0.256739462
24062018,14,67.2,0.2,2.42,-2.77,0.47,0.67,0.96,-0.76,-2.81,-0.016072738
24062018,15,61.2,0.52,1.95,-0.29,0.11,0.63,0.69,-0.17,-0.33,0.043793512
24062018,16,64.2,0.4,1.84,-0.69,0.15,0.55,0.78,-0.38,-0.73,0.021279157
24062018,17,66.6,0.97,1.69,0.29,0.04,1.01,0.84,0.13,0.25,0.116098017
24062018,18,67.9,0.56,1.65,-0.49,0.13,0.69,0.83,-0.27,-0.53,0.034438387
24062018,19,75.3,0.3,1.52,-1.22,0.22,0.52,0.93,-0.63,-1.26,-0.002759656
24062018,20,72.4,0.23,1.3,-1.08,0.18,0.41,0.77,-0.54,-1.12,-0.0047003
24062018,21,66.7,0.05,1.12,-1.08,0.15,0.2,0.57,-0.52,-1.12,-0.007660113
24062018,22,71.4,0.02,0.97,-1.17,0.15,0.17,0.55,-0.53,-1.21,-0.007562203
24062018,23,74.8,0.2,0.82,0,0.12,0.32,0.53,-0.33,-0.79,0.001371623
24062018,24,72.2,0.03,0.7,0,0.1,0.13,0.45,-0.42,-1.04,-0.005094997
24062018,25,62.4,0.12,0.6,0,0.06,0.18,0.32,-0.2,-0.5,-0.001338384
24062018,26,60.1,0.61,0.54,0.86,0.01,0.62,0.29,0.32,0.82,0.024837424
24062018,27,62.2,0.01,0.53,-0.72,0.05,0.06,0.31,-0.3,-0.76,-0.004875986
24062018,28,59.6,0.13,0.48,-0.37,0.04,0.17,0.29,-0.16,-0.41,-0.002319151
24062018,29,52.3,1.1,0.44,2.22,0,0.51,0.23,0.87,2.18,0.074861234
24062018,30,45,0.17,1.03,0.47,0.14,0.31,0,0.17,0.43,0.00360781
24062018,31,39.7,0.69,0.89,1.78,0,0.17,0.01,0.68,1.74,0.017860629
24062018,32,37.1,0.04,1.41,0.12,0.07,0.11,0.01,0.03,0.08,0.000850965
24062018,33,45.8,0.01,1.34,0.04,0.28,0.29,0.01,0,0,1.44472E-05
24062018,34,47.3,0.05,1.06,0.17,0.27,0.32,0.01,0.04,0.13,0.000876042
24062018,35,40.2,0.47,0.79,1.4,0,0.16,0.01,0.46,1.36,0.011889005
24062018,36,23.1,0.17,1.1,0.47,0,0,0.03,0.14,0.43,0.007247786
24062018,37,30.5,0.2,1.27,0.53,0,0,0.05,0.15,0.49,0.007384615
24062018,38,31.9,0.07,1.47,0.08,0,0,0.06,0.01,0.04,0.001269391
24062018,39,31.9,0.3,1.54,0.83,0,0,0.07,0.23,0.79,0.013851605
24062018,40,20.5,0.08,1.84,0.07,0,0,0.07,0.01,0.03,0.002822588
24062018,41,29.4,0,1.92,-0.21,0,0,0.07,-0.07,-0.25,-0.00225008
24062018,42,33.4,0.01,1.92,-0.23,0.01,0.02,0.08,-0.07,-0.27,-0.001800171
24062018,43,21.4,0.12,1.91,0.23,0,0,0.07,0.05,0.19,0.005912088
24062018,44,26.3,0.04,2.03,-0.06,0,0,0.07,-0.03,-0.1,-8.54822E-05
24062018,45,25.8,0,2.07,-0.22,0,0,0.07,-0.07,-0.26,-0.002531646
24062018,46,20.3,0.12,2.07,0.21,0,0,0.07,0.05,0.17,0.006421145
24062018,47,19.6,0.11,2.19,0.17,0,0,0.08,0.03,0.13,0.006064341
24062018,48,21.9,0.18,2.3,0.43,0,0,0.07,0.11,0.39,0.011365981
24062018,49,-7.6,0.42,2.48,1.32,0,0,0.07,0.35,1.28,-0.268816568
24062018,50,-2.8,0.27,2.9,0,0,0,0.06,0.21,0.78,1.202432432
24062018,51,1,0.07,3.17,0,0,0,0.05,0.02,0.06,0.017800708
24062018,52,-0.3,0.14,3.24,0,0,0,0.05,0.09,0.33,0.066038961
24062018,53,7,0,3.38,0,0,0,0.06,-0.06,-0.21,-0.005780347
24062018,54,22.9,0,3.38,0,0,0,0.06,-0.06,-0.24,-0.002283105
24062018,55,35,0,3.38,0,0.07,0.07,0.12,-0.12,-0.44,-0.003115265
24062018,56,38.5,0.11,3.31,0,0.04,0.15,0.18,-0.07,-0.24,0.006119449
24062018,57,42.4,0.09,3.27,0,0.17,0.26,0.23,-0.14,-0.48,0.004296276
24072018,1,21.9,0.31,6.49,0,0,0,0.03,0.28,1.01,0.020271254
24072018,2,26.9,0.31,6.8,0,0,0,0.02,0.29,0.99,0.014725081
24072018,3,29.8,0.31,7.11,0,0,0,0.02,0.29,0.97,0.013713326
24072018,4,28.7,0.31,7.42,0,0,0,0.02,0.29,0.93,0.014274499
24072018,5,21.6,0.31,7.73,0,0,0,0.01,0.3,0.9,0.014163799
24072018,6,32.9,0.31,8,0,0,0.02,0.02,0.29,0.83,0.013048751
24072018,7,43.6,0.31,8,0,0,0.29,0.21,0.1,0.25,0.051800766
24072018,8,48.7,0.31,8,0,0.14,0.45,0.32,-0.01,-0.02,0.068715278
24072018,9,51.8,0.31,7.86,0,0.24,0.55,0.38,-0.07,-0.16,0.075041804
24072018,10,52.7,0.31,7.62,0,0.28,0.59,0.39,-0.08,-0.17,0.073598211
24072018,11,55.2,0.31,7.34,0,0.37,0.68,0.43,-0.12,-0.25,0.074680908
24072018,12,64.1,0.31,6.97,0,0.6,0.91,0.6,-0.29,-0.59,0.084951296
24072018,13,64,0.31,6.37,0,0.39,0.7,0.82,-0.51,-1.76,0.105702522
24072018,14,68.8,0.31,5.98,0,0.47,0.78,0.96,-0.65,-2.24,0.10804611
24072018,15,62.2,0.31,5.51,0,0.45,0.76,0.6,-0.29,-0.53,0.069829554
24072018,16,62.7,0.31,5.06,0,0.43,0.74,0.62,-0.31,-0.56,0.065751878
24072018,17,68,0.31,4.63,0,0.5,0.81,0.71,-0.4,-0.73,0.063236566
24072018,18,68.9,0.31,4.13,0,0.46,0.77,0.68,-0.37,-0.69,0.053413169
24072018,19,77.7,0.31,3.67,0,0.55,0.86,0.76,-0.45,-0.86,0.046615236
24072018,20,73.7,0.31,3.12,0,0.41,0.72,0.59,-0.28,-0.56,0.032880654
24072018,21,69,0.31,2.71,0,0.29,0.6,0.43,-0.12,-0.24,0.023127349
24072018,22,72.4,0.31,2.42,0,0.29,0.6,0.37,-0.06,-0.14,0.017467377
24072018,23,74.8,0.31,2.13,0,0.27,0.58,0.33,-0.02,-0.04,0.013695672
24072018,24,72.7,0.31,1.86,0,0.21,0.52,0.28,0.03,0.08,0.011074603
24072018,25,63.8,0.31,1.65,0,0.12,0.43,0.21,0.1,0.27,0.009607525
24072018,26,62.7,0.31,1.53,0,0.1,0.41,0.2,0.11,0.27,0.008982321
24072018,27,66.1,0.31,1.43,0,0.11,0.42,0.25,0.06,0.15,0.008982375
24072018,28,64.8,0.31,1.32,0,0.09,0.4,0.28,0.03,0.09,0.009008966
24072018,29,57.7,0.31,1.23,0,0.05,0.36,0.24,0.07,0.17,0.008844258
24072018,30,46,0.31,1.18,0,0,0.31,0.14,0.17,0.4,0.008913389
24072018,31,44.1,0.31,1.18,0,0,0.26,0.13,0.18,0.42,0.009111668
24072018,32,36.2,0.31,1.23,0,0,0.08,0.04,0.27,0.63,0.009155473
24072018,33,44.7,0.31,1.46,0,0,0.26,0.05,0.26,0.62,0.007985234
24072018,34,48.6,0.31,1.51,0,0.03,0.34,0.07,0.24,0.57,0.007951073
24072018,35,39,0.31,1.48,0,0,0.12,0.06,0.25,0.62,0.009475434
24072018,36,23.7,0.31,1.67,0,0,0,0.06,0.25,0.67,0.0157831
24072018,37,29.5,0.31,1.98,0,0,0,0.07,0.24,0.68,0.014307329
24072018,38,33.3,0.31,2.29,0,0,0.02,0.08,0.23,0.68,0.014308463
24072018,39,31.6,0.31,2.58,0,0,0,0.08,0.23,0.73,0.015944332
24072018,40,21.2,0.31,2.89,0,0,0,0.07,0.24,0.77,0.02268709
24072018,41,29.5,0.31,3.2,0,0,0,0.07,0.24,0.81,0.017788549
24072018,42,33.7,0.31,3.51,0,0,0.02,0.08,0.23,0.78,0.017720831
24072018,43,21,0.31,3.8,0,0,0,0.06,0.25,0.86,0.024030267
24072018,44,23.3,0.31,4.11,0,0,0,0.06,0.25,0.87,0.02280772
24072018,45,27.8,0.31,4.42,0,0,0,0.05,0.26,0.86,0.018522902
24072018,46,23.2,0.31,4.73,0,0,0,0.05,0.26,0.86,0.0221875
24072018,47,21.8,0.31,5.04,0,0,0,0.05,0.26,0.86,0.023963168
24072018,48,24.8,0.31,5.35,0,0,0,0.04,0.27,0.88,0.019753775
24072018,49,-1.4,0.31,5.66,0,0,0,0.04,0.27,0.92,0.135868709
24072018,50,7.5,0.31,5.97,0,0,0,0.03,0.28,0.97,0.040464804
24072018,51,4.5,0.31,6.28,0,0,0,0.03,0.28,1,0.051579802
24072018,52,3.5,0.31,6.59,0,0,0,0.02,0.29,1.03,0.047527885
24072018,53,8.4,0.31,6.9,0,0,0,0.02,0.29,1.04,0.032280589
24072018,54,23.8,0.31,7.21,0,0,0,0.02,0.29,1.02,0.016395594
24072018,55,35.2,0.31,7.52,0,0,0.06,0.07,0.24,0.82,0.02450499
24072018,56,38.8,0.31,7.77,0,0,0.15,0.13,0.18,0.58,0.037117903
24072018,57,43.4,0.31,7.93,0,0,0.27,0.21,0.1,0.29,0.051651223
25012018,1,34.7,0.01,2.38,-0.36,0.03,0.04,0.14,-0.13,-0.4,-0.00314837
25012018,2,36.2,0.45,2.35,0.78,0,0.07,0.19,0.26,0.74,0.040102258
25012018,3,37.6,0.09,2.73,-0.34,0.01,0.1,0.23,-0.14,-0.38,0.002671436
25012018,4,35.7,0.34,2.72,0.34,0,0.06,0.22,0.12,0.3,0.03228907
25012018,5,33.3,0.15,3,-0.05,0,0.02,0.19,-0.04,-0.09,0.010444124
25012018,6,39.8,0.93,3.13,1.41,0,0.16,0.32,0.61,1.37,0.16212899
25012018,7,38.3,0.5,3.9,0.53,0,0.13,0.27,0.23,0.49,0.074267758
25012018,8,45.6,0.14,4.27,-0.55,0.19,0.33,0.42,-0.28,-0.59,0.016280112
25012018,9,51.4,0.76,4.08,0.42,0,0.5,0.57,0.19,0.38,0.173845346
25012018,10,56.3,0.45,4.34,-0.4,0.22,0.67,0.68,-0.23,-0.44,0.094157194
25012018,11,55.2,2.96,4.12,4.23,0,0.64,0.66,2.3,4.19,1.248887565
25012018,12,62.6,0.23,6.44,0,0.67,0.9,0.76,-0.53,-0.93,0.071972897
25012018,13,65.4,1.17,5.77,0,0,0.82,0.87,0.3,0.95,0.405500478
25012018,14,69.8,0.29,6.12,0,0.66,0.95,0.99,-0.7,-2.19,0.103896942
25012018,15,71.5,0.36,5.46,0,0.55,0.91,1.02,-0.66,-1.13,0.118869764
25012018,16,62.8,1.39,4.91,0,0,0.94,0.75,0.64,1.11,0.374548472
25012018,17,70.1,0.92,5.36,0,0.28,1.2,0.78,0.14,0.25,0.248801438
25012018,18,73,0.03,5.08,0,0.77,0.8,0.8,-0.77,-1.38,-0.002013052
25012018,19,77.5,0.44,4.31,0,0.49,0.93,0.87,-0.43,-0.78,0.093454524
25012018,20,72.8,1.32,3.82,1.17,0,1.27,0.71,0.61,1.13,0.298496392
25012018,21,70.1,1.17,3.87,1.18,0,1.16,0.56,0.61,1.14,0.221396489
25012018,22,68,0.23,3.88,0,0.39,0.62,0.45,-0.22,-0.43,0.024451586
25012018,23,70.4,0.31,3.49,0,0.32,0.63,0.47,-0.16,-0.32,0.031702794
25012018,24,69.8,0.22,3.17,0,0.31,0.53,0.44,-0.22,-0.45,0.017753343
25012018,25,63.9,0.29,2.86,0,0.19,0.48,0.34,-0.05,-0.11,0.020082398
25012018,26,69.5,0.13,2.67,0,0.27,0.4,0.39,-0.26,-0.57,0.005712553
25012018,27,65.2,0.14,2.4,0,0.2,0.34,0.34,-0.2,-0.43,0.005436438
25012018,28,70.1,0.02,2.2,0,0.24,0.26,0.39,-0.37,-0.82,-0.003902774
25012018,29,66.1,0.24,1.96,0,0.13,0.37,0.36,-0.12,-0.26,0.010562791
25012018,30,53.4,0.37,1.83,0.36,0.02,0.39,0.22,0.15,0.32,0.018473124
25012018,31,50.8,0.13,1.81,-0.11,0.06,0.19,0.2,-0.07,-0.15,0.002855522
25012018,32,37.4,0.66,1.75,1.36,0,0.09,0.06,0.6,1.32,0.029466311
25012018,33,40.8,0,2.32,0,0.16,0.16,0.04,-0.04,-0.09,-0.00092081
25012018,34,51.5,0.03,2.16,0,0.36,0.39,0.09,-0.06,-0.15,-0.000566495
25012018,35,45.1,0.09,1.8,0,0.07,0.16,0.15,-0.06,-0.14,0.001302414
25012018,36,32.9,0.08,1.73,0,0,0.01,0.04,0.04,0.1,0.001949309
25012018,37,33.6,0.13,1.8,0,0,0.02,0.06,0.07,0.19,0.003943741
25012018,38,34.6,0.34,1.91,0,0,0.03,0.08,0.26,0.71,0.014093275
25012018,39,33.8,0.42,2.22,0,0,0.02,0.08,0.34,0.94,0.01955458
25012018,40,23.6,0.01,2.62,0,0,0,0.08,-0.07,-0.19,-0.002269157
25012018,41,31.8,0.03,2.63,0,0,0,0.08,-0.05,-0.15,-0.000535113
25012018,42,37.5,0.04,2.66,0,0.03,0.07,0.15,-0.11,-0.32,-0.00074938
25012018,43,24.8,0.01,2.63,0,0,0,0.09,-0.08,-0.24,-0.002484147
25012018,44,26,0.03,2.64,0,0,0,0.09,-0.06,-0.18,-0.000849669
25012018,45,33.6,0.03,2.67,0,0,0.02,0.11,-0.08,-0.25,-0.000989675
25012018,46,30.9,0.03,2.68,0,0,0,0.09,-0.06,-0.19,-0.000708718
25012018,47,26.7,0.07,2.71,0,0,0,0.09,-0.02,-0.06,0.002217266
25012018,48,31.7,0,2.78,0,0,0,0.08,-0.08,-0.27,-0.002320186
25012018,49,16.5,0.07,2.78,0,0,0,0.08,-0.01,-0.03,0.003505943
25012018,50,26.5,0.06,2.85,0,0,0,0.08,-0.02,-0.05,0.001645699
25012018,51,15,0.06,2.91,0,0,0,0.08,-0.02,-0.05,0.002773511
25012018,52,20,0.22,2.97,0,0,0,0.08,0.14,0.43,0.01730746
25012018,53,15.8,0.31,3.19,0,0,0,0.09,0.22,0.65,0.034456218
25012018,54,31.6,0.98,3.5,0,0,0,0.11,0.87,2.5,0.076399667
25012018,55,37.4,0.38,4.48,0,0,0.1,0.19,0.19,0.53,0.042664778
25012018,56,41.8,0.43,4.76,0,0,0.2,0.28,0.15,0.37,0.063901674
25012018,57,46,0.12,4.99,0,0.19,0.31,0.39,-0.27,-0.64,0.017393141
25022018,1,34.1,0.35,7.16,0,0,0.03,0.06,0.29,0.67,0.025019212
25022018,2,35.7,0.69,7.48,0,0,0.05,0.09,0.6,1.34,0.06654235
25022018,3,36.9,0.38,8,0,0,0.08,0.1,0.28,0.59,0.03968254
25022018,4,35.8,0.19,8,0,0,0.06,0.09,0.1,0.2,0.017797957
25022018,5,30.8,0.27,8,0,0,0,0.05,0.22,0.43,0.019452265
25022018,6,38.4,1.57,8,0,0,0.11,0.15,1.42,2.66,0.225457571
25022018,7,34.3,0.48,8,0,0,0.03,0.08,0.4,0.72,0.045223079
25022018,8,45.9,0.17,8,0,0.14,0.31,0.32,-0.15,-0.26,0.037160675
25022018,9,54,0.58,7.86,0,0,0.55,0.53,0.05,0.08,0.192583267
25022018,10,57.7,1.23,7.89,0,0,0.68,0.63,0.6,0.97,0.461774889
25022018,11,58.8,2.72,8,0,0,0.73,0.66,2.06,3.24,1.051501779
25022018,12,66.9,0.33,8,0,0.7,1.03,0.89,-0.56,-0.87,0.14537422
25022018,13,69.9,1.27,7.3,0,0,0.94,0.96,0.31,0.77,0.564296688
25022018,14,71.8,1.01,7.63,0,0,1,1.02,-0.01,-0.01,0.482467215
25022018,15,73.6,0.46,7.64,0,0.82,1.28,1.09,-0.63,-0.99,0.221043914
25022018,16,67.3,2.15,6.82,0,0,1.07,0.89,1.26,1.98,0.859973494
25022018,17,71.5,2.18,7.9,0,0,1.23,0.89,1.29,2.03,0.94104456
25022018,18,74.1,0.7,8,0,0.63,1.33,0.85,-0.15,-0.23,0.279023124
25022018,19,78.1,1.5,7.37,0,0,1.47,0.85,0.65,0.99,0.538599616
25022018,20,73.4,1.15,7.4,0,0.13,1.28,0.62,0.53,0.79,0.322828695
25022018,21,70.5,1.15,7.27,0,0,1.15,0.48,0.67,0.99,0.258963407
25022018,22,69.8,0.96,7.27,0,0.15,1.11,0.39,0.57,0.85,0.178830117
25022018,23,73,0.19,7.12,0,0.9,1.09,0.39,-0.2,-0.3,0.029622843
25022018,24,71.7,1.1,6.22,0,0.03,1.13,0.41,0.69,1.12,0.183538289
25022018,25,66,0.54,6.19,0,0.29,0.83,0.33,0.21,0.36,0.077525931
25022018,26,69.4,0.11,5.9,0,0.67,0.78,0.38,-0.27,-0.48,0.012530575
25022018,27,67.2,0.47,5.23,0,0.29,0.76,0.39,0.08,0.15,0.065899865
25022018,28,72.4,0.19,4.94,0,0.54,0.73,0.48,-0.29,-0.53,0.024906599
25022018,29,66.5,1.26,4.4,0,0,0.85,0.41,0.85,1.55,0.167308588
25022018,30,53.5,0.45,4.81,0,0.01,0.46,0.16,0.29,0.53,0.034131352
25022018,31,49.5,0.35,4.8,0,0,0.35,0.12,0.23,0.4,0.022509091
25022018,32,39,1.71,4.8,0,0,0.11,0.06,1.65,2.91,0.090144673
25022018,33,43.9,0,6.4,0,0.21,0.21,0.08,-0.08,-0.14,-0.001577287
25022018,34,51.3,0.18,6.19,0,0.18,0.36,0.15,0.03,0.06,0.014871156
25022018,35,45.6,0.22,6.01,0,0.01,0.23,0.12,0.1,0.19,0.017156136
25022018,36,31.1,0.16,6,0,0,0,0.03,0.13,0.26,0.007353731
25022018,37,32.2,0.02,6.16,0,0,0,0.03,-0.01,-0.02,0.000220948
25022018,38,37.6,0.23,6.18,0,0,0.07,0.08,0.15,0.32,0.01630127
25022018,39,31.1,1.18,6.34,0,0,0,0.04,1.14,2.51,0.068261005
25022018,40,22,0.01,7.52,0,0,0,0.01,0,0,0.000127328
25022018,41,28.4,0.01,7.53,0,0,0,0.01,0,-0.01,0.000104758
25022018,42,37,0.01,7.54,0,0.05,0.06,0.07,-0.06,-0.14,-0.000752575
25022018,43,24.8,0.47,7.49,0,0,0,0.02,0.45,1.11,0.02448199
25022018,44,27,0.03,7.96,0,0,0,0.01,0.02,0.05,0.000912832
25022018,45,31.7,0,7.99,0,0,0,0.01,-0.01,-0.03,-0.000251953
25022018,46,27.1,0.05,7.99,0,0,0,0.01,0.04,0.1,0.001706744
25022018,47,22.7,0.07,8,0,0,0,0.01,0.06,0.16,0.002859929
25022018,48,28.3,0.01,8,0,0,0,0.01,0,0.01,0.000110162
25022018,49,13,0.11,8,0,0,0,0,0.11,0.29,0.005210801
25022018,50,20.1,0.27,8,0,0,0,0,0.27,0.71,0.009517096
25022018,51,14.4,0.25,8,0,0,0,0,0.25,0.64,0.011037528
25022018,52,11.2,0.2,8,0,0,0,0,0.2,0.48,0.010309278
25022018,53,13.6,0.28,8,0,0,0,0.01,0.27,0.63,0.017458867
25022018,54,32.3,1.61,8,0,0,0,0.02,1.59,3.54,0.068670962
25022018,55,38.9,0.2,8,0,0,0.12,0.13,0.07,0.15,0.023506989
25022018,56,42.6,0.5,8,0,0,0.2,0.22,0.28,0.58,0.09122807
25022018,57,45.2,0.32,8,0,0,0.27,0.29,0.03,0.07,0.069566834
25032018,1,34.2,0.58,10,0,0,0.02,0.07,0.51,0.92,0.056696429
25032018,2,36.3,0.62,10,0,0,0.05,0.11,0.51,0.87,0.083457526
25032018,3,38,0.42,10,0,0,0.08,0.15,0.27,0.44,0.070515464
25032018,4,37.9,0.07,10,0,0.01,0.08,0.17,-0.1,-0.15,0.010299625
25032018,5,31,0.21,9.99,0,0,0,0.11,0.1,0.15,0.030433131
25032018,6,38.7,0.67,10,0,0,0.1,0.21,0.46,0.66,0.151505963
25032018,7,35.4,0.42,10,0,0,0.04,0.18,0.24,0.34,0.08765809
25032018,8,47.4,0.3,10,0,0.02,0.32,0.42,-0.12,-0.17,0.106478291
25032018,9,54.9,1.14,9.98,0,0,0.55,0.63,0.51,0.66,0.546014421
25032018,10,55.4,0.81,10,0,0,0.58,0.66,0.15,0.19,0.402455457
25032018,11,56.8,0.96,10,0,0,0.64,0.7,0.26,0.32,0.49502924
25032018,12,69.9,0.47,10,0,0.66,1.13,1.1,-0.63,-0.76,0.306962025
25032018,13,74.5,1.22,9.34,0,0,1.08,1.13,0.09,0.18,0.748439981
25032018,14,73.3,1.62,9.48,0,0,1.04,1.08,0.54,1.04,0.976955056
25032018,15,75.9,0.17,10,0,1.21,1.38,1.26,-1.09,-1.29,0.108504399
25032018,16,71.1,2.93,8.79,0,0,1.21,1.1,1.83,2.17,1.707495537
25032018,17,73.9,4.49,10,0,0,1.33,1.07,3.42,4.08,2.71550379
25032018,18,75.3,0.91,10,0,0.47,1.38,1,-0.09,-0.11,0.515671133
25032018,19,78.4,1.3,9.53,0,0.2,1.5,0.97,0.33,0.4,0.664430331
25032018,20,73.2,0.82,9.33,0,0.44,1.26,0.71,0.11,0.13,0.32063057
